id,uni_id,name,type,state,district
48317,95,"KESHARI SHIKSHAN SAMITI, KHOKHRA JANJGIR","Affiliated College","Chhatisgarh","Janjgir - Champa"
9740,95,"K.R.Technical College, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9729,95,"Loyola.College, Kunkuri","Affiliated College","Chhatisgarh","Jashpur"
9720,95,"Marg Dardhan Sansthan Shiksha Mahavidyalaya, Baikunthpur","Affiliated College","Chhatisgarh","Koriya"
9728,95,"Mother Tersa Nursing College, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
46636,95,"NICETEC COLLEGE, BILASPUR","Affiliated College","Chhatisgarh","Bilaspur"
9759,95,"Non Govt. Margdarshan Sanshthan, Baikunthpur","Affiliated College","Chhatisgarh","Koriya"
9732,95,"Panchvati Mahavidyalaya, Mopka","Affiliated College","Chhatisgarh","Bilaspur"
48320,95,"PT MADAN MOHAN MALVIYA COLLEGE OF EDUCATION","Affiliated College","Chhatisgarh","Bilaspur"
9746,95,"Rajiv Gandhi Govt. P.G. College, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9688,95,"Rajkaushal Vavasaik Prashikshan Sansthan, Darripara, Seepat","Affiliated College","Chhatisgarh","Bilaspur"
9755,95,"Sai Baba Adarsh Mahavidyalaya , Digma Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9710,95,"Sant Harkewal Siksha Mahavidyalaya, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9748,95,"Saraswati Girls College, Manendragarh","Affiliated College","Chhatisgarh","Koriya"
9681,95,"Saraswati Shiksha Mahavidyalaya, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9730,95,"Sarawati College, Subhash Nagar, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9734,95,"Sarguja Mahavidyalaya, Mayapur, Ambikapur","Affiliated College","Chhatisgarh","Surguja"
48316,95,"SHRI KRISHNA SHIKSHA MAHAVIDYALAYA, KHOKSHA JANJGIR","Affiliated College","Chhatisgarh","Janjgir - Champa"
48319,95,"SHYAM SHIKSHA MAHAVIDYALAYA, SHAKTI, JANJGIR","Affiliated College","Chhatisgarh","Janjgir - Champa"
9722,95,"Smt.Kuwar Ban Patel Gils College, Chirmiri","Affiliated College","Chhatisgarh","Koriya"
9685,95,"St Xavier's College of Education, Fundurdihari , Ambikapur","Affiliated College","Chhatisgarh","Surguja"
9725,95,"Thakur Shobha Singh Govt College, Pathalgaon","Affiliated College","Chhatisgarh","Jashpur"
9713,95,"Utkarsh Shiksha Mahavidyalaya, Naila Road, Sarkho","Affiliated College","Chhatisgarh","Janjgir - Champa"
45904,95,"UTTAM MEMORIAL COLLEGE, RAIGARH","Affiliated College","Chhatisgarh","Raigarh"
49994,95,"U V SANSKAR COLLEGE, LATORI","Affiliated College","Chhatisgarh","Surguja"
9696,95,"Veena Girls College, Vishrampur","Affiliated College","Chhatisgarh","Surguja"
49993,95,"VIVEKANAND INSTITUTE OF SCIENCE AND TECHNOLOGY","Affiliated College","Chhatisgarh","Surguja"
21555,32,"A.K. VISHWANTHA REDDY DEGREE COLLEGE, MULKANOOR, BHEEMADEVARAPALLY","Affiliated College","Telangana","Karimnagar"
21588,32,"ALETI RAJA REDDY DEGREE COLLEGE, VELAGTOOR.","Affiliated College","Telangana","Karimnagar"
21488,32,"ALPHORES DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21624,32,"ALPHORES INSTITUTE OF MATHEMATICAL SCIENCES, VAVILALAPALLY, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21605,32,"ALPHORES WOMENS DEGREE & PG COLLEGE JAGTIAL ROAD, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21471,32,"APOORVA DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21506,32,"ARAVINDO DEGREE COLLEGE, MARKANDEYA COLONY, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21539,32,"ARORA DEGREE COLLEGE, MUKARAMPURA , KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21617,32,"AURORA COLLEGE OF EDUCATION, GOVINDAPALLY ROAD, JAGITIAL, KNR","Affiliated College","Telangana","Karimnagar"
21578,32,"AYYAPPA DEGREE COLLEGE, MPP ROAD, ELLANTHAKUNTA","Affiliated College","Telangana","Karimnagar"
21545,32,"AYYAPPA DEGREE COLLEGE, VIDYANAGAR, NEAR SBH, SIRCILLA","Affiliated College","Telangana","Karimnagar"
21573,32,"BRILLIANT DEGREE COLLEGE, SBH LANE, SIRCILLA","Affiliated College","Telangana","Karimnagar"
21529,32,"CHANAKYA DEGREE COLLEGE, NEAR CITY CABLE, JAMMIKUNTA","Affiliated College","Telangana","Karimnagar"
21591,32,"CHANAKYA DEGREE & PG COLLEGE, NEAR CITY CABLE, JAMMIKUNTA","Affiliated College","Telangana","Karimnagar"
21509,32,"CRESCENT COLLEGE OF EDUCATION , MUKARAMPURA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21552,32,"GANDHI MEMORIAL DEGREE COLLEGE, MARKANDEYA COLONY, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21623,32,"GANDHI MEMORIAL DEGREE & PG COLLEGE, MARKANDEYA COLONY, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21582,32,"GANDHI MEMORIAL MAHILA DEGREE COLLEGE, THIRUMALA NAGAR, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21497,32,"GAYATHRI DEGREE COLLEGE, (V&M):YELLAREDDYPET","Affiliated College","Telangana","Karimnagar"
21551,32,"GAYATHRI DEGREE & PG COLLEGE, PRAGATHI NAGAR, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21500,32,"GAYATHRI PG COLLEGE NEAR NEW COURT, RANGAMPALLY, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21507,32,"GEETHA DEGREE COLLEGE, NEW BYPASS KORUTLA ROAD, VEMULAWADA","Affiliated College","Telangana","Karimnagar"
21604,32,"GNANODAYA DEGREE COLLEGE, NEAR COURT METPALLY","Affiliated College","Telangana","Karimnagar"
21527,32,"GNANODAYA DEGREE COLLEGE OPP: BYPASS, RAIKAL","Affiliated College","Telangana","Karimnagar"
21543,32,"GOURISHETTY VENKATAIAH MEMORIAL COLLEGE OF EDUCATION, JAGITIAL ROAD, KNR","Affiliated College","Telangana","Karimnagar"
21499,32,"GOUTHAMI SAI DEGREE & PG COLLEGE OPP: SHIVALAYAM, MARKANDEYA COLONY, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21484,32,"GOUTHAM SAI DEGREE COLLEGE, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21537,32,"GOVERNMENT DEGREE COLLEGE, CHOPPADANDI","Affiliated College","Telangana","Karimnagar"
21493,32,"GOVERNMENT DEGREE COLLEGE FOR WOMEN, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21479,32,"GOVERNMENT DEGREE COLLEGE, HUSNABAD","Affiliated College","Telangana","Karimnagar"
21596,32,"GOVERNMENT DEGREE COLLEGE, MAHADEVAPUR","Affiliated College","Telangana","Karimnagar"
21483,32,"GOVERNMENT DEGREE COLLEGE, METPALLY","Affiliated College","Telangana","Karimnagar"
21515,32,"GOVERNMENT DEGREE COLLEGE, NERELLA, GAMBHIRRAOPET","Affiliated College","Telangana","Karimnagar"
21554,32,"GOVERNMENT DEGREE & PG COLLEGE FOR WOMEN, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21550,32,"GOVERNMENT DEGREE & PG COLLEGE, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21477,32,"GOVT. DEGREE COLLEGE, AGRAHARAM","Affiliated College","Telangana","Karimnagar"
21563,32,"GOVT. DEGREE COLLEGE FOR WOMEN, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21600,32,"GOVT. DEGREE COLLEGE FOR WOMEN, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21556,32,"GOVT. DEGREE COLLEGE, GODHAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21526,32,"GOVT. DEGREE COLLEGE, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21498,32,"GOVT. DEGREE COLLEGE, JAMMIKUNTA","Affiliated College","Telangana","Karimnagar"
21625,32,"GOVT. DEGREE COLLEGE, KORATLA","Affiliated College","Telangana","Karimnagar"
21503,32,"GOVT. DEGREE COLLEGE, MANTHANI","Affiliated College","Telangana","Karimnagar"
21542,32,"GOVT, DEGREE COLLEGE, PADDAPALLY","Affiliated College","Telangana","Karimnagar"
21609,32,"HERAMBHU SCHOOL OF BUSINESS, BHUPATIPUR, SULTANBAD","Affiliated College","Telangana","Karimnagar"
21489,32,"JAGRUTHI DEGREE COLLEGE, 20-462, VIDYANAGAR, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21570,32,"JAGRUTHI DEGREE COLLEGE, VIDYANAGAR, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21478,32,"JANARDHAN REDDY COLLEGE OF EDUCATION INDIRANAGAR COLONY, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21481,32,"JAWAHARLAL NEHRU DEGREE COLLEGE, VEMULAWADA","Affiliated College","Telangana","Karimnagar"
21593,32,"JAWAHARLAL NEHRU DEGREE & PG COLLEGE, MALLARAM ROAD, VEMULAWADA","Affiliated College","Telangana","Karimnagar"
21474,32,"JAWAHARLAR NEHRU COLLEGE OF EDUCATION MALLARAM RD, VEMULAWADA","Affiliated College","Telangana","Karimnagar"
21601,32,"JAYASREE DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21535,32,"JUSTICE KUMARAIAH COLLEGE OF LAW, MUKTESHWARA COMPLEX, M.M. THOTA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21610,32,"JYOTHI COLLEGE OF EDUCATION, THADOOR (V), SIRCILLA (M), KNR","Affiliated College","Telangana","Karimnagar"
21536,32,"KAKATIYA DEGREE COLLEGE, GANESH NAGAR, JAMMIKUNTA","Affiliated College","Telangana","Karimnagar"
21614,32,"KAKATIYA DEGREE COLLEGE , NEAR BUS STAND, KAMALAPUR","Affiliated College","Telangana","Karimnagar"
21565,32,"KAKATIYA INSTITUTE AND MANAGEMENT STUDIES, KOTHAPALLY (H), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21599,32,"KIMS DEGREE & PG COLLEGE, NEAR BUS STAND, OPP. KALABHARATHI LANE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21611,32,"LOYOLA COLLEGE OF EDUCATION, REKURTHI, MALKAPUR (P), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21615,32,"MAHARSHI DEGREE COLLEGE, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21504,32,"MANAIR COLLEGE OF EDUCATION, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21519,32,"MANAIR INSTITUTE OF MANAGEMENT STUDIES, PADMANAGAR (GP), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21568,32,"MASTERS DEGREE COLLEGE, BHAGATH NAGAR, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21530,32,"MATHRUSRI DEGREE COLLEGE, GANDHI NAGAR ROAD, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21485,32,"NALANDA DEGREE COLLEGE , KARIMNAGAR ROAD, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21581,32,"NARENDRA DEGREE COLLEGE, CHOULAMADDI (V), METPALLY","Affiliated College","Telangana","Karimnagar"
21557,32,"NAVODAYA DEGREE COLLEGE, DHARMAPURI","Affiliated College","Telangana","Karimnagar"
21482,32,"NSV DEGREE COLLEGE NEAR OLD BUS STAND, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21512,32,"PRAGATHI DEGREE COLLEGE, GOPALRAO PET, RAMADUGU","Affiliated College","Telangana","Karimnagar"
21577,32,"PRAGATHI DEGREE COLLEGE, KALVACHERLA, KAMANPUR","Affiliated College","Telangana","Karimnagar"
21549,32,"RAMA KRISHNA DEGREE COLLEGE, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21494,32,"RAMA KRISHNA DEGREE & PG COLLEGE , VANI NAGAR, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21523,32,"RASHMIDHAR TEJA COLLEGE OF EDUCATION, NEAR D40 CANAL, KOUSALYANAGAR, KORATLA","Affiliated College","Telangana","Karimnagar"
21603,32,"RASHMIDHAR TEJA DEGREE COLLEGE , OPP: BUS STAND, KORATLA","Affiliated College","Telangana","Karimnagar"
21567,32,"RASHMIDHAR TEJA DEGREE COLLEGE, OPP: BUS STAND, KORATLA","Affiliated College","Telangana","Karimnagar"
21501,32,"RBVRR COLLEGE OF EDUCATION, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21496,32,"ROSHINI DEGREE COLLEGE, RAGHAVULU NAGAR, NEAR BUS STAND MANTHANI","Affiliated College","Telangana","Karimnagar"
21561,32,"ROUSSEAU COLLEGE OF TEACHER EDUCATION, VENKATRAOPALLY, NARSINGAPUR (P), BOINPALLI (M), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21595,32,"SADHANA COLLEGE OF EDUCATION, NEAR BUS STAND, MANTHANI-505184","Affiliated College","Telangana","Karimnagar"
21538,32,"SAI RAM DEGREE COLLEGE, MUKKU BACHI MALLAIAH HOUSING COMPLEX, MARKET ROAD, JAMMIKUNTA","Affiliated College","Telangana","Karimnagar"
21569,32,"SANGA MITRA DEGREE COLLEGE BESIDES ANDHRA BANK, HUSNABAD","Affiliated College","Telangana","Karimnagar"
21576,32,"SANGA MITRA DEGREE & PG COLLEGE, AKKANNAPET ROAD, HUSNABAD","Affiliated College","Telangana","Karimnagar"
21513,32,"SANGHAMITHRA COLLEGE OF EDUCATION, AKKANNAPET ROAD,HUSNABAD","Affiliated College","Telangana","Karimnagar"
21475,32,"SATAVAHANA DEGREE COLLEGE, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21495,32,"SHALINI COLLEGE OF EDUCATION, RAMAKRISHNA COLONY, NUSTULAPUR, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21473,32,"SHANTA INSTITUTE OF PG COLLEGE, BORNAPALLY, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21516,32,"SHANTHINIKETAN DEGREE COLLEGE, ALLURI ROAD, 8 INC. COLONY, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21486,32,"SHARADHA DEGREE COLLEGE, MANAKONDUR","Affiliated College","Telangana","Karimnagar"
21618,32,"SHIVANI DEGREE & PG COLLEGE , MANKAMMATHOTA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21480,32,"SHIVANI DEGREE & PG COLLEGE, MANKAMMATHOTA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21525,32,"SHIVA SHIVANI INSTITUTE OF MANAGEMENT STUDIES, GANAGADHARA","Affiliated College","Telangana","Karimnagar"
21566,32,"SHREE VASHISTA COLLEGE OF EDUCATION NEAR VAARTHA UNIT, ALGUNOOR, THIMMAPUR, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21514,32,"SKLNR COLLEGE OF EDUCATION, SARASWATHI NAGAR, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21540,32,"SKNR DEGREE COLLEGE, JAGITAL","Affiliated College","Telangana","Karimnagar"
21607,32,"SKNR GOVERNMENT ARTS & SCIENCE COLLEGE, DHARMAPURI ROAD, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21590,32,"SLN DEGREE COLLEGE , GUNDLAPALLY (V), BEJJANKI","Affiliated College","Telangana","Karimnagar"
21472,32,"SREE CHAITANYA DEGREE COLLEGE, GOLLAPALLY","Affiliated College","Telangana","Karimnagar"
21505,32,"SREE CHAITANYA DEGREE COLLEGE, M.M.THOTA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21547,32,"SREENIDHI DEGREE COLLEGE, KURIKYAL","Affiliated College","Telangana","Karimnagar"
21572,32,"SREE VASHISTHA INSTITUTE OF MANAGEMENT STUDIES, BADDIPALLY (V), KAMANPUR (P) KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21571,32,"SRI ADARSHA DEGREE COLLEGE, KOHEDA","Affiliated College","Telangana","Karimnagar"
21528,32,"SRI ARUNODAYA DEGREE COLLEGE, KORATLA","Affiliated College","Telangana","Karimnagar"
21562,32,"SRI BALAJI COLLEGE OF PHARMACY, CHOPPADANDI, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21544,32,"SRI BALAJI COLLEGE OF PHARMACY, CHOPPADANDI (V&M), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21558,32,"SRI CHAITANYA DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21583,32,"SRI CHAITANYA PG COLLEGE, SHANTINAGAR, C/O. GOUTHAMINAGAR, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21598,32,"SRI CHAITANY DEGREE COLLEGE, DHARMAPURI","Affiliated College","Telangana","Karimnagar"
21548,32,"SRI CHAITNYA DEGREE COLLEGE, MAIN ROAD, GODAVARIKHANI","Affiliated College","Telangana","Karimnagar"
21546,32,"SRI GEERAVANI INSTITUTE OF MANAGEMENT, CHOPPANDI","Affiliated College","Telangana","Karimnagar"
21502,32,"SRI HARSHITHA DEGREE COLLEGE,KATARAM","Affiliated College","Telangana","Karimnagar"
21597,32,"SRI MITHRA DEGREE COLLEGE MUSTHABAD","Affiliated College","Telangana","Karimnagar"
21592,32,"SRI VAAGDEVI DEGREE COLLEGE, HUZURABAD","Affiliated College","Telangana","Karimnagar"
21587,32,"SRIVANI DEGREE COLLEGE, OLD JANDA, SULTANABAD","Affiliated College","Telangana","Karimnagar"
21589,32,"SRI VIDYA JYOTHI DEGREE COLLEGE SRI RAM NAGAR, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21584,32,"SRM DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21476,32,"SRM DEGREE &PG COLLEGE, GEETHA BHAVAN CHOWRASTA, MUKARAMPURA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21490,32,"SRR COLLEGE OF PHARMACEUTICAL SCIENCES, VALBHAPUR (V), ELKATURTHI (M), KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21560,32,"SRR GOVERNMENT COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21564,32,"SRR GOVT. DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21620,32,"SURYA COLLEGE OF EDUCATION, Vill&Post: Nukapally Mond: Malyala, JAGTIAL","Affiliated College","Telangana","Karimnagar"
21608,32,"SWAMY VIVEKANADA DEGREE COLLEGE, DHARMARAM","Affiliated College","Telangana","Karimnagar"
21520,32,"SWAMY VIVEKANANDA DEGREE COLLEGE, NEAR BUS STAND, DHARMARAM","Affiliated College","Telangana","Karimnagar"
21575,32,"TRINITY COLLEGE OF EDUCATION, KASULAPALLY, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21622,32,"TRINITY COLLEGE OF EDUCATION, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21606,32,"TRINITY COLLEGE OF EDUCATION, STATION ROAD, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21531,32,"TRINITY COLLEGE OF PHARMACEUTICAL SCIENCES, PRAGATHINAGAR, PEDDAPALLY, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21510,32,"TRINITY DEGREE COLLEGE JYOTHI NAGAR, NTPC, RAMAGUNDAM","Affiliated College","Telangana","Karimnagar"
21586,32,"TRINITY DEGREE COLLEGE, PRAGATHI NAGAR, PEDDAPALLY","Affiliated College","Telangana","Karimnagar"
21621,32,"UNIVERSITY COLLEGE, LMD, KARIMNAGAR","PG Center / Off-Campus Center","Telangana","Karimnagar"
21613,32,"UNIVERSITY COLLEGE, SATAVAHANA UNIVERSITY, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21559,32,"UNIVERSITY COLLEGE, SATAVAHANA UNIVERSITY, KARIMNAGAR (B.PHARM)","Affiliated College","Telangana","Karimnagar"
21524,32,"UNIVERSITY COLLEGE, SATAVAHANA UNIVERSITY, KARIMNAGAR (MBA)","Affiliated College","Telangana","Karimnagar"
21585,32,"UNIVERSITY COLLEGE, SATAVAHANA UNIVERSITY, LMD LEFT FLANK, KARIMNAGAR (MCA)","Affiliated College","Telangana","Karimnagar"
21532,32,"VAAGESWARI COLLEGE OF PHARMACY, BESIDE LMD POLICE STATION, THIMMAPUR, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21518,32,"VAAGESWARI COLLEGE OF PHARMACY, THIMMAPUR, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21579,32,"VAAGESWARI DEGREE COLLEGE MUKARAMPURA ROAD, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21553,32,"VAGDEVI DEGREE COLLEGE, KORUTLA ROAD, BESIDE AMC, VEMULAWADA","Affiliated College","Telangana","Karimnagar"
21619,32,"VANI NIKETAN DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21616,32,"VANI NIKETAN DEGREE & PG COLLEGE , MUKARAMPURA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21521,32,"VANI NIKETAN INSTITUTE OF MANAGEMTNT STUDIES, MUKARAMPURA, KARIMNAGAR-505002","Affiliated College","Telangana","Karimnagar"
21602,32,"VANI NIKETHAN VIDYA SAMITHI, MUKARAMPURA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21487,32,"VANISRI DEGREE COLLEGE KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21522,32,"VASAVI DEGREE COLLEGE, KALVASRIRAMPUR","Affiliated College","Telangana","Karimnagar"
21533,32,"VIDYALATHA DEGREE COLLEGE OF COMMERCE & BUSINESS MANAGEMENT KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21594,32,"VIKAS DEEGREE COLLEGE, MANKAMMATHOTA, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21511,32,"VIKAS DEGREE COLLEGE, 70-2-51, SIDHULAWADA, SIRCILLA","Affiliated College","Telangana","Karimnagar"
21574,32,"VIKAS DEGREE COLLEGE, RATHNAPUR (V), KAMANPUR","Affiliated College","Telangana","Karimnagar"
21491,32,"VIVEKANANDA DEGREE COLLEGE, HUSNABAD","Affiliated College","Telangana","Karimnagar"
21541,32,"VIVEKANANDA DEGREE COLLEGE, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21508,32,"VIVEKANANDA DEGREE COLLEGE, RAMAVARAM ROAD, HUSNABAD","Affiliated College","Telangana","Karimnagar"
21492,32,"VIVEKANANDA DEGREE & PG COLLEGE, JAGTIAL ROAD, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21517,32,"VIVEKANANDA PG COLLEGE, JAGTIAL ROAD, KARIMNAGAR","Affiliated College","Telangana","Karimnagar"
21612,32,"VODITHALA SRINIVASA RAO DEGREE COLLEGE HUZURABAD","Affiliated College","Telangana","Karimnagar"
954,151,"A.K.DOSHI MAHILA ARTS, COMM. &. HOMESCI. COLLEGE-JAMNAGAR","Affiliated College","Gujarat","Jamnagar"
956,151,"A.M.P. LAW COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
883,151,"ARPIT COLLEGE OF EDUCATION, RAJKOT","Affiliated College","Gujarat","Rajkot"
783,151,"ARTS & COMMERCE -BILKHA","Affiliated College","Gujarat","Junagadh"
889,151,"ARTS & COMMERCE COLLEGE, BARAVALA","Affiliated College","Gujarat","Junagadh"
1005,151,"ARTS & COMMERCE COLLEGE-DHARI","Affiliated College","Gujarat","Amreli"
750,151,"ARTS & COMMERCE COLLEGE, MENDARDA","Affiliated College","Gujarat","Junagadh"
824,151,"ARTS, COMMERCE COMPUTER SCIENCE COLLEGE-MANAVADAR","Affiliated College","Gujarat","Junagadh"
798,151,"A.V.D.SAVJANI ARTS & COMMERCE COLLEGE-JAMJODHAPUR","Affiliated College","Gujarat","Jamnagar"
1001,151,"A.V.HIRANI COLLEGE OF JOURNALISM & PERFORMING ARTS-RAJKOT","Affiliated College","Gujarat","Rajkot"
47870,151,"Â AANAND COLLEGE OF NURSING","Affiliated College","Gujarat","Rajkot"
937,151,"B.A. DANGAR HOMOEOPATHY MEDICAL COLLEGE-RAJKOT","Affiliated College","Gujarat","Rajkot"
722,151,"BAHUDDIN GOVT. ARTS COLLEGE JUNAGADH","Affiliated College","Gujarat","Junagadh"
1019,151,"BAHUDDIN GOVT. SCIENCE COLLEGE JUNAGADH","Affiliated College","Gujarat","Junagadh"
873,151,"BAPA SITARAM SEVA TRUST ARTS COLLEGE, RAJULA","Affiliated College","Gujarat","Amreli"
949,151,"B.ED.COLLEGE-BHUTVAD (TA.DHORAJI)","Affiliated College","Gujarat","Rajkot"
868,151,"BHARAD INS. OF TEACHER'S EDUCATION, TRAMBA (RAJKOT)","Affiliated College","Gujarat","Rajkot"
734,151,"BHUVA ARTS & COMMERCE COLLEGE-RAJULA(TA.AMRELI)","Affiliated College","Gujarat","Amreli"
7221,151,"B.R.S. COLLEGE - DUMIYANI","Affiliated College","Gujarat","Rajkot"
906,151,"CHRIST COLELGE, RAJKOT (ARTS, CIENCE, COMMERCE)","Affiliated College","Gujarat","Rajkot"
1046,151,"C.H.SHAH MAITRI VIDYAPITH MAHILA B.ED.COLLEGE -SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
818,151,"C.U.SHAH COLLEGE OF COMMERCE MANAGEMENT & COMPUTER EDUCATION -WADHWAN","Affiliated College","Gujarat","Surendranagar"
869,151,"C.U.SHAH COLLEGE OF M.C.A. WADHWABCITY","Affiliated College","Gujarat","Surendranagar"
1039,151,"C.U.SHAH MEDICAL COLLEGE -SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
938,151,"C.U.SHAH PHYSIOTHERPY COLLEGE-SURENDRANAGAR","Affiliated College","Gujarat","Surendranagar"
733,151,"DARBAR GOPLDAS SHIKSHAN MAHAVIDHYALAYA-ALIABADA","Affiliated College","Gujarat","Jamnagar"
1047,151,"DHARMENDRASIHJI ARTS COLLEGE, RAJKOT","Affiliated College","Gujarat","Rajkot"
840,151,"DIGVIJAY A.& C. COLLEGE-DIGVIJAYGRAM (JAMNAGAR)","Affiliated College","Gujarat","Jamnagar"
1004,151,"D.K.V. ARTS & SCIENCE COLLEGE, JAMAGAR","Affiliated College","Gujarat","Jamnagar"
723,151,"DODHIWALA ARTS & COMMERCE COLLEGE-THANGADH","Affiliated College","Gujarat","Surendranagar"
935,151,"DR. BHARAT BARAD ARTS & COMMERCE COLLEGE, SUTRAPADA","Affiliated College","Gujarat","Junagadh"
968,151,"DR. SUBHASH COLLEGE OF EDUCATION, JUNAGADH","Affiliated College","Gujarat","Junagadh"
911,151,"DR.SUBHASH COLLEGE OF PHYSICAL EDUCATION-JUNAGADH","Affiliated College","Gujarat","Junagadh"
1044,151,"DR.SUBHASH MAHILA ARTS COMM.& HOMESCI.COLLEGE-JUNAGADH","Affiliated College","Gujarat","Junagadh"
759,151,"DR.SUBHASH MAHILA COLLEGE OF EDUCATION COLLEGE JUNAGADH","Affiliated College","Gujarat","Junagadh"
920,151,"DR.V.R.GODHANIYA B.ED. COLLEGE-PORBANDAR","Affiliated College","Gujarat","Porbandar"
976,151,"DR. V.R.GODHAVANIYA MAHILA ARTS COMM. HOME SCI & I.T. COLLEGE - PORBANDAR","Affiliated College","Gujarat","Porbandar"
777,151,"GARDI ARTS & COMMERCE COLLERE-MALIAHATINA","Affiliated College","Gujarat","Junagadh"
